"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the cancel transaction button functionality.","20828","Calculation Testing | Scenario=S13 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:53:33 IST 2025","passed","Wed Sep 24 12:53:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","25857","Calculation Testing | Scenario=S7 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 18:06:19 IST 2025","passed","Tue Sep 23 18:06:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22810","Calculation Testing | Scenario=S15 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:23:08 IST 2025","passed","Wed Sep 24 13:23:31 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21693","Calculation Testing | Scenario=S6 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:16:31 IST 2025","passed","Tue Sep 23 17:16:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23488","Calculation Testing | Scenario=S24 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:01:01 IST 2025","passed","Wed Sep 24 15:01:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22016","Calculation Testing | Scenario=S6 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:19:39 IST 2025","passed","Tue Sep 23 17:20:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","24200","Calculation Testing | Scenario=S3 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:57:47 IST 2025","passed","Tue Sep 23 14:58:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22504","Calculation Testing | Scenario=S13 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:55:35 IST 2025","failed","Wed Sep 24 12:55:57 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","10008","Calculation Testing | Scenario=S24 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:00:09 IST 2025","failed","Wed Sep 24 15:00:19 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19863","Calculation Testing | Scenario=S21 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:45:56 IST 2025","passed","Wed Sep 24 15:46:16 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23438","Calculation Testing | Scenario=S16 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:45:36 IST 2025","passed","Wed Sep 24 13:45:59 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22975","Calculation Testing | Scenario=S9 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:22:52 IST 2025","passed","Wed Sep 24 10:23:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19849","Calculation Testing | Scenario=S18 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:29:29 IST 2025","passed","Wed Sep 24 14:29:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21174","Calculation Testing | Scenario=S13 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:51:23 IST 2025","passed","Wed Sep 24 12:51:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19306","Calculation Testing | Scenario=S20 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:34:09 IST 2025","passed","Wed Sep 24 15:34:28 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22478","Calculation Testing | Scenario=S16 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:53:03 IST 2025","failed","Wed Sep 24 13:53:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22166","Calculation Testing | Scenario=S4 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:46:32 IST 2025","passed","Tue Sep 23 15:46:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19145","Calculation Testing | Scenario=S22 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:03:31 IST 2025","passed","Wed Sep 24 16:03:50 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19956","Calculation Testing | Scenario=S14 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:22:14 IST 2025","passed","Wed Sep 24 13:22:34 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20272","Calculation Testing | Scenario=S3 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:04:40 IST 2025","passed","Tue Sep 23 15:05:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20697","Calculation Testing | Scenario=S17 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:04:32 IST 2025","passed","Wed Sep 24 14:04:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16859","Calculation Testing | Scenario=S22 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:15:31 IST 2025","passed","Wed Sep 24 16:15:47 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21545","Calculation Testing | Scenario=S14 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:11:54 IST 2025","passed","Wed Sep 24 13:12:16 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20689","Calculation Testing | Scenario=S7 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:54:29 IST 2025","passed","Tue Sep 23 17:54:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21646","Calculation Testing | Scenario=S10 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:50:47 IST 2025","passed","Wed Sep 24 10:51:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16379","Calculation Testing | Scenario=S19 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:17:45 IST 2025","passed","Wed Sep 24 15:18:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21350","Calculation Testing | Scenario=S10 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:53:24 IST 2025","passed","Wed Sep 24 10:53:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21038","Calculation Testing | Scenario=S24 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:04:02 IST 2025","passed","Wed Sep 24 15:04:23 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20048","Calculation Testing | Scenario=S3 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:10:30 IST 2025","passed","Tue Sep 23 15:10:50 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20247","Calculation Testing | Scenario=S21 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:44:11 IST 2025","passed","Wed Sep 24 15:44:31 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21669","Calculation Testing | Scenario=S15 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:28:20 IST 2025","passed","Wed Sep 24 13:28:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","14785","Calculation Testing | Scenario=S24 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:51:29 IST 2025","failed","Wed Sep 24 14:51:44 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21695","Calculation Testing | Scenario=S10 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:52:22 IST 2025","passed","Wed Sep 24 10:52:44 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23813","Calculation Testing | Scenario=S18 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:31:57 IST 2025","passed","Wed Sep 24 14:32:21 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16393","Calculation Testing | Scenario=S20 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:27:37 IST 2025","passed","Wed Sep 24 15:27:54 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20765","Calculation Testing | Scenario=S9 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:27:10 IST 2025","passed","Wed Sep 24 10:27:30 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20158","Calculation Testing | Scenario=S17 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:10:10 IST 2025","passed","Wed Sep 24 14:10:30 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20132","Calculation Testing | Scenario=S9 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:35:51 IST 2025","passed","Wed Sep 24 10:36:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23156","Calculation Testing | Scenario=S14 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:07:33 IST 2025","passed","Wed Sep 24 13:07:56 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20432","Calculation Testing | Scenario=S2 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 14:46:15 IST 2025","passed","Tue Sep 23 14:46:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23102","Calculation Testing | Scenario=S13 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:49:16 IST 2025","failed","Wed Sep 24 12:49:39 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19484","Calculation Testing | Scenario=S3 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:05:32 IST 2025","passed","Tue Sep 23 15:05:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22500","Calculation Testing | Scenario=S9 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:25:46 IST 2025","passed","Wed Sep 24 10:26:08 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23370","Calculation Testing | Scenario=S10 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:01:25 IST 2025","passed","Wed Sep 24 11:01:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20862","Calculation Testing | Scenario=S10 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:54:23 IST 2025","passed","Wed Sep 24 10:54:44 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22903","Calculation Testing | Scenario=S13 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:01:28 IST 2025","passed","Wed Sep 24 13:01:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22605","Calculation Testing | Scenario=S11 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 11:19:01 IST 2025","passed","Wed Sep 24 11:19:23 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20692","Calculation Testing | Scenario=S4 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:41:01 IST 2025","passed","Tue Sep 23 15:41:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23271","Calculation Testing | Scenario=S11 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:27:02 IST 2025","passed","Wed Sep 24 11:27:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20524","Calculation Testing | Scenario=S5 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 16:03:41 IST 2025","passed","Tue Sep 23 16:04:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20794","Calculation Testing | Scenario=S7 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 18:04:54 IST 2025","passed","Tue Sep 23 18:05:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19915","Calculation Testing | Scenario=S13 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:57:40 IST 2025","passed","Wed Sep 24 12:58:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20792","Calculation Testing | Scenario=S1 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 13:41:56 IST 2025","passed","Tue Sep 23 13:42:17 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19943","Calculation Testing | Scenario=S22 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:08:20 IST 2025","passed","Wed Sep 24 16:08:40 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21486","Calculation Testing | Scenario=S5 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 16:05:03 IST 2025","passed","Tue Sep 23 16:05:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23061","Calculation Testing | Scenario=S14 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:08:03 IST 2025","passed","Wed Sep 24 13:08:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20686","Calculation Testing | Scenario=S1 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 13:35:15 IST 2025","passed","Tue Sep 23 13:35:36 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19453","Calculation Testing | Scenario=S14 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:17:40 IST 2025","passed","Wed Sep 24 13:17:59 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20694","Calculation Testing | Scenario=S2 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:35:42 IST 2025","passed","Tue Sep 23 14:36:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23293","Calculation Testing | Scenario=S13 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:46:28 IST 2025","passed","Wed Sep 24 12:46:52 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23345","Calculation Testing | Scenario=S24 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:50:23 IST 2025","passed","Wed Sep 24 14:50:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20981","Calculation Testing | Scenario=S9 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:26:16 IST 2025","passed","Wed Sep 24 10:26:37 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21155","Calculation Testing | Scenario=S11 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:17:58 IST 2025","passed","Wed Sep 24 11:18:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20781","Calculation Testing | Scenario=S1 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 13:34:22 IST 2025","passed","Tue Sep 23 13:34:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23180","Calculation Testing | Scenario=S9 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:23:22 IST 2025","passed","Wed Sep 24 10:23:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23222","Calculation Testing | Scenario=S10 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:47:03 IST 2025","passed","Wed Sep 24 10:47:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20152","Calculation Testing | Scenario=S13 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:02:53 IST 2025","passed","Wed Sep 24 13:03:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19597","Calculation Testing | Scenario=S23 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:16:51 IST 2025","passed","Wed Sep 24 16:17:10 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20119","Calculation Testing | Scenario=S13 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:56:06 IST 2025","passed","Wed Sep 24 12:56:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20297","Calculation Testing | Scenario=S14 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:10:58 IST 2025","passed","Wed Sep 24 13:11:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20052","Calculation Testing | Scenario=S16 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:55:05 IST 2025","passed","Wed Sep 24 13:55:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","13528","Calculation Testing | Scenario=S24 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:03:01 IST 2025","failed","Wed Sep 24 15:03:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18163","Calculation Testing | Scenario=S19 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:23:28 IST 2025","passed","Wed Sep 24 15:23:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23358","Calculation Testing | Scenario=S8 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 00:04:22 IST 2025","passed","Wed Sep 24 00:04:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23080","Calculation Testing | Scenario=S6 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:22:52 IST 2025","passed","Tue Sep 23 17:23:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16131","Calculation Testing | Scenario=S23 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:28:17 IST 2025","passed","Wed Sep 24 16:28:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22530","Calculation Testing | Scenario=S15 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:28:49 IST 2025","passed","Wed Sep 24 13:29:12 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21311","Calculation Testing | Scenario=S17 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:06:52 IST 2025","passed","Wed Sep 24 14:07:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21281","Calculation Testing | Scenario=S17 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:06:24 IST 2025","passed","Wed Sep 24 14:06:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23985","Calculation Testing | Scenario=S9 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:22:22 IST 2025","passed","Wed Sep 24 10:22:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23670","Calculation Testing | Scenario=S8 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 23:57:01 IST 2025","passed","Tue Sep 23 23:57:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22284","Calculation Testing | Scenario=S2 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 14:37:54 IST 2025","passed","Tue Sep 23 14:38:17 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","10951","Calculation Testing | Scenario=S21 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:46:25 IST 2025","failed","Wed Sep 24 15:46:36 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21315","Calculation Testing | Scenario=S16 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:51:27 IST 2025","failed","Wed Sep 24 13:51:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22920","Calculation Testing | Scenario=S17 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:03:34 IST 2025","passed","Wed Sep 24 14:03:57 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19867","Calculation Testing | Scenario=S11 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:28:31 IST 2025","passed","Wed Sep 24 11:28:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21819","Calculation Testing | Scenario=S20 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:39:41 IST 2025","passed","Wed Sep 24 15:40:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18916","Calculation Testing | Scenario=S21 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:48:02 IST 2025","passed","Wed Sep 24 15:48:21 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23296","Calculation Testing | Scenario=S8 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 00:04:57 IST 2025","passed","Wed Sep 24 00:05:21 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20828","Calculation Testing | Scenario=S5 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 16:01:27 IST 2025","passed","Tue Sep 23 16:01:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19613","Calculation Testing | Scenario=S2 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 14:41:42 IST 2025","passed","Tue Sep 23 14:42:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19898","Calculation Testing | Scenario=S22 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:05:52 IST 2025","passed","Wed Sep 24 16:06:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16669","Calculation Testing | Scenario=S23 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:22:32 IST 2025","passed","Wed Sep 24 16:22:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18262","Calculation Testing | Scenario=S20 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:26:48 IST 2025","passed","Wed Sep 24 15:27:07 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19663","Calculation Testing | Scenario=S20 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:35:04 IST 2025","passed","Wed Sep 24 15:35:23 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20643","Calculation Testing | Scenario=S7 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 17:54:56 IST 2025","passed","Tue Sep 23 17:55:16 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22879","Calculation Testing | Scenario=S6 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 17:23:25 IST 2025","passed","Tue Sep 23 17:23:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18307","Calculation Testing | Scenario=S21 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:47:17 IST 2025","passed","Wed Sep 24 15:47:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18931","Calculation Testing | Scenario=S19 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:16:54 IST 2025","passed","Wed Sep 24 15:17:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21345","Calculation Testing | Scenario=S11 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:16:29 IST 2025","passed","Wed Sep 24 11:16:50 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20341","Calculation Testing | Scenario=S14 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:10:30 IST 2025","passed","Wed Sep 24 13:10:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19647","Calculation Testing | Scenario=S9 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:30:52 IST 2025","passed","Wed Sep 24 10:31:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22798","Calculation Testing | Scenario=S9 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:33:55 IST 2025","passed","Wed Sep 24 10:34:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20857","Calculation Testing | Scenario=S4 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:51:57 IST 2025","passed","Tue Sep 23 15:52:17 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23479","Calculation Testing | Scenario=S12 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:36:35 IST 2025","passed","Wed Sep 24 12:36:59 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17884","Calculation Testing | Scenario=S22 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:01:34 IST 2025","passed","Wed Sep 24 16:01:52 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20932","Calculation Testing | Scenario=S3 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:01:00 IST 2025","passed","Tue Sep 23 15:01:21 IST 2025","TestCalculations","Calculation_test","",""
